,AcceptedAnsId,Age,Age_vot,AnsContributed,AnsId,AnsRank,AnsWordCount,Ans_count,Comments,CumScore,CumVotes,DRank,EPbias,Pbias,QContributed,QReScore,QScore,QVotes,QuestionId,ReScore,ReScore_rank,Score,ScoreRcvAns,ScoreRcvQ,VotRcvAns,VotRcvQ,Votes
5942,2771.0,6.0,7.0,1.0,2771.0,5.0,42.0,7.0,1.0,5.0,5.0,3.0,0.142857142857,0.2,0.0,0.933333333333,14.0,14.0,2767.0,0.833333333333,2.0,1.0,5.0,0.0,5.0,0.0,1.0
5943,2771.0,26.0,27.0,1.0,2771.0,4.0,42.0,7.0,1.0,6.0,6.0,3.0,0.104166666667,0.25,0.0,0.933333333333,14.0,14.0,2767.0,0.857142857143,1.0,1.0,6.0,0.0,6.0,0.0,1.0
5944,2771.0,61.0,62.0,1.0,2771.0,1.0,42.0,7.0,1.0,7.0,7.0,0.0,0.446428571429,1.0,0.0,0.933333333333,14.0,14.0,2767.0,0.875,1.0,1.0,7.0,0.0,7.0,0.0,1.0
5945,2771.0,125.0,126.0,1.0,2771.0,1.0,42.0,7.0,1.0,8.0,8.0,0.0,0.446428571429,1.0,0.0,0.933333333333,14.0,14.0,2767.0,0.888888888889,1.0,1.0,8.0,0.0,8.0,0.0,1.0
5946,2771.0,771.0,772.0,1.0,2771.0,1.0,42.0,8.0,1.0,9.0,9.0,0.0,0.576802507837,1.0,0.0,0.933333333333,14.0,14.0,2767.0,0.9,1.0,1.0,9.0,0.0,9.0,0.0,1.0
5947,2777.0,0.0,0.0,12.0,2773.0,1.0,43.0,1.0,0.0,8.0,8.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2772.0,0.888888888889,1.0,8.0,46.0,10.0,48.0,10.0,8.0
5948,2777.0,1.0,1.0,12.0,2773.0,2.0,43.0,2.0,1.0,12.0,12.0,1.0,0.496412263536,0.5,2.0,0.9375,15.0,15.0,2772.0,0.923076923077,1.0,4.0,54.0,10.0,56.0,10.0,4.0
5949,2777.0,2.0,2.0,13.0,2773.0,3.0,43.0,3.0,1.0,13.0,13.0,2.0,0.321406282505,0.333333333333,2.0,0.9375,15.0,15.0,2772.0,0.928571428571,1.0,1.0,59.0,10.0,61.0,10.0,1.0
5950,2777.0,3.0,3.0,13.0,2773.0,3.0,43.0,3.0,1.0,14.0,14.0,2.0,0.321406282505,0.333333333333,2.0,0.9375,15.0,15.0,2772.0,0.933333333333,1.0,1.0,60.0,10.0,62.0,10.0,1.0
5951,2777.0,8.0,8.0,13.0,2773.0,3.0,43.0,3.0,1.0,15.0,15.0,2.0,0.321406282505,0.333333333333,2.0,0.9375,15.0,15.0,2772.0,0.9375,1.0,1.0,61.0,10.0,63.0,10.0,1.0
5952,2777.0,243.0,243.0,21.0,2773.0,4.0,43.0,4.0,1.0,16.0,16.0,3.0,0.243646631706,0.25,2.0,0.9375,15.0,15.0,2772.0,0.941176470588,1.0,1.0,124.0,10.0,126.0,10.0,1.0
5953,2777.0,400.0,400.0,21.0,2773.0,4.0,43.0,4.0,1.0,17.0,17.0,3.0,0.243646631706,0.25,2.0,0.9375,15.0,15.0,2772.0,0.944444444444,1.0,1.0,130.0,11.0,132.0,11.0,1.0
5954,2777.0,492.0,492.0,21.0,2773.0,4.0,43.0,4.0,1.0,18.0,18.0,3.0,0.243646631706,0.25,2.0,0.9375,15.0,15.0,2772.0,0.947368421053,1.0,1.0,135.0,11.0,137.0,11.0,1.0
5955,2777.0,493.0,493.0,21.0,2773.0,2.0,43.0,4.0,1.0,20.0,20.0,1.0,0.161355385236,0.5,2.0,0.9375,15.0,15.0,2772.0,0.952380952381,1.0,2.0,137.0,11.0,139.0,11.0,2.0
5956,2777.0,691.0,691.0,23.0,2773.0,4.0,43.0,4.0,1.0,21.0,21.0,3.0,0.243646631706,0.25,2.0,0.9375,15.0,15.0,2772.0,0.954545454545,1.0,1.0,149.0,11.0,151.0,11.0,1.0
5957,2777.0,1060.0,1060.0,22.0,2773.0,4.0,43.0,4.0,1.0,22.0,22.0,3.0,0.243646631706,0.25,3.0,0.9375,15.0,15.0,2772.0,0.95652173913,1.0,1.0,170.0,12.0,172.0,12.0,1.0
5958,2777.0,1211.0,1211.0,22.0,2773.0,4.0,43.0,4.0,1.0,23.0,23.0,3.0,0.243646631706,0.25,3.0,0.9375,15.0,15.0,2772.0,0.958333333333,1.0,1.0,177.0,13.0,179.0,13.0,1.0
5959,2758.0,2.0,6.0,52.0,2774.0,2.0,66.0,3.0,0.0,1.0,1.0,-1.0,0.232161431246,0.5,0.0,0.857142857143,6.0,6.0,2756.0,0.5,3.0,1.0,256.0,0.0,258.0,0.0,1.0
5960,2758.0,21.0,25.0,52.0,2774.0,2.0,66.0,3.0,0.0,2.0,2.0,-1.0,0.232161431246,0.5,0.0,0.857142857143,6.0,6.0,2756.0,0.666666666667,3.0,1.0,258.0,0.0,260.0,0.0,1.0
5961,2771.0,2.0,2.0,2.0,2775.0,6.0,39.0,6.0,0.0,1.0,1.0,0.0,0.164179104478,0.166666666667,0.0,0.933333333333,14.0,14.0,2767.0,0.5,6.0,1.0,5.0,0.0,5.0,0.0,1.0
5962,2771.0,2.0,4.0,2.0,2775.0,6.0,39.0,6.0,0.0,2.0,2.0,0.0,0.164179104478,0.166666666667,0.0,0.933333333333,14.0,14.0,2767.0,0.666666666667,6.0,1.0,5.0,0.0,5.0,0.0,1.0
5963,2771.0,2.0,2.0,36.0,2776.0,5.0,18.0,5.0,0.0,2.0,2.0,0.0,0.167324388319,0.2,0.0,0.933333333333,14.0,14.0,2767.0,0.666666666667,5.0,2.0,160.0,0.0,162.0,0.0,2.0
5964,2771.0,2.0,3.0,36.0,2776.0,6.0,18.0,6.0,0.0,3.0,3.0,1.0,0.164179104478,0.166666666667,0.0,0.933333333333,14.0,14.0,2767.0,0.75,5.0,1.0,160.0,0.0,162.0,0.0,1.0
5965,2771.0,2.0,4.0,36.0,2776.0,3.0,18.0,6.0,0.0,5.0,5.0,2.0,0.089552238806,0.333333333333,0.0,0.933333333333,14.0,14.0,2767.0,0.833333333333,1.0,2.0,160.0,0.0,162.0,0.0,2.0
5966,2771.0,16.0,18.0,37.0,2776.0,6.0,18.0,7.0,0.0,6.0,6.0,5.0,0.0892857142857,0.166666666667,0.0,0.933333333333,14.0,14.0,2767.0,0.857142857143,1.0,1.0,167.0,0.0,169.0,0.0,1.0
5967,2777.0,0.0,0.0,33.0,2777.0,2.0,47.0,2.0,0.0,4.0,4.0,0.0,0.496412263536,0.5,0.0,0.0,0.0,0.0,2772.0,0.8,2.0,4.0,152.0,0.0,154.0,0.0,4.0
5968,2777.0,1.0,1.0,36.0,2777.0,3.0,47.0,3.0,0.0,5.0,5.0,1.0,0.321406282505,0.333333333333,0.0,0.9375,15.0,15.0,2772.0,0.833333333333,2.0,1.0,159.0,0.0,161.0,0.0,1.0
5969,2777.0,2.0,2.0,36.0,2777.0,1.0,47.0,3.0,0.0,7.0,7.0,-1.0,0.446432286249,1.0,0.0,0.9375,15.0,15.0,2772.0,0.875,2.0,2.0,161.0,0.0,163.0,0.0,2.0
5970,2777.0,3.0,3.0,36.0,2777.0,1.0,47.0,3.0,0.0,8.0,8.0,-1.0,0.446432286249,1.0,0.0,0.9375,15.0,15.0,2772.0,0.888888888889,2.0,1.0,164.0,0.0,166.0,0.0,1.0
5971,2777.0,400.0,400.0,43.0,2777.0,1.0,47.0,4.0,0.0,9.0,9.0,-1.0,0.411052843889,1.0,0.0,0.9375,15.0,15.0,2772.0,0.9,2.0,1.0,200.0,0.0,208.0,0.0,1.0
5972,2777.0,492.0,492.0,43.0,2777.0,1.0,47.0,4.0,0.0,10.0,10.0,-1.0,0.411052843889,1.0,0.0,0.9375,15.0,15.0,2772.0,0.909090909091,2.0,1.0,205.0,0.0,213.0,0.0,1.0
5973,2777.0,1060.0,1060.0,45.0,2777.0,1.0,47.0,4.0,0.0,11.0,11.0,-1.0,0.411052843889,1.0,0.0,0.9375,15.0,15.0,2772.0,0.916666666667,2.0,1.0,238.0,0.0,246.0,0.0,1.0
5974,2777.0,1154.0,1154.0,34.0,2777.0,1.0,47.0,4.0,0.0,12.0,12.0,-1.0,0.411052843889,1.0,0.0,0.9375,15.0,15.0,2772.0,0.923076923077,2.0,1.0,245.0,0.0,253.0,0.0,1.0
5975,2777.0,1211.0,1211.0,34.0,2777.0,1.0,47.0,4.0,0.0,13.0,13.0,-1.0,0.411052843889,1.0,0.0,0.9375,15.0,15.0,2772.0,0.928571428571,2.0,1.0,247.0,0.0,255.0,0.0,1.0
5976,2777.0,1.0,1.0,1.0,2778.0,3.0,73.0,3.0,0.0,2.0,2.0,0.0,0.321406282505,0.333333333333,0.0,0.9375,15.0,15.0,2772.0,0.666666666667,3.0,2.0,1.0,0.0,1.0,0.0,2.0
5977,2777.0,25.0,25.0,2.0,2778.0,3.0,73.0,4.0,0.0,3.0,3.0,0.0,0.183945139169,0.333333333333,0.0,0.9375,15.0,15.0,2772.0,0.75,3.0,1.0,5.0,0.0,5.0,0.0,1.0
5978,2771.0,1.0,4.0,1.0,2779.0,7.0,13.0,7.0,1.0,1.0,1.0,0.0,0.125,0.142857142857,0.0,0.933333333333,14.0,14.0,2767.0,0.5,7.0,1.0,1.0,0.0,1.0,0.0,1.0
5979,2771.0,59.0,62.0,3.0,2779.0,7.0,13.0,7.0,1.0,2.0,2.0,0.0,0.125,0.142857142857,0.0,0.933333333333,14.0,14.0,2767.0,0.666666666667,7.0,1.0,13.0,0.0,13.0,0.0,1.0
5980,2781.0,0.0,0.0,46.0,2781.0,1.0,75.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2780.0,0.75,1.0,3.0,280.0,33.0,280.0,33.0,3.0
5981,2781.0,1.0,1.0,47.0,2781.0,2.0,75.0,2.0,0.0,5.0,5.0,1.0,0.496412263536,0.5,5.0,0.7,7.0,9.0,2780.0,0.833333333333,1.0,2.0,283.0,33.0,283.0,33.0,2.0
5982,2781.0,2.0,2.0,47.0,2781.0,2.0,75.0,2.0,0.0,7.0,7.0,1.0,0.496412263536,0.5,5.0,0.7,7.0,9.0,2780.0,0.875,1.0,2.0,285.0,33.0,285.0,33.0,2.0
5983,2781.0,3.0,3.0,47.0,2781.0,1.0,75.0,2.0,0.0,10.0,10.0,0.0,0.503587736464,1.0,5.0,0.7,7.0,9.0,2780.0,0.909090909091,1.0,3.0,287.0,33.0,287.0,33.0,3.0
5984,2781.0,6.0,6.0,47.0,2781.0,1.0,75.0,2.0,0.0,11.0,11.0,0.0,0.503587736464,1.0,5.0,0.7,7.0,9.0,2780.0,0.916666666667,1.0,1.0,290.0,33.0,290.0,33.0,1.0
5985,2781.0,8.0,8.0,47.0,2781.0,1.0,75.0,2.0,0.0,12.0,12.0,0.0,0.503587736464,1.0,5.0,0.7,7.0,9.0,2780.0,0.923076923077,1.0,1.0,291.0,33.0,291.0,33.0,1.0
5986,2781.0,0.0,0.0,44.0,2782.0,2.0,266.0,2.0,0.0,1.0,1.0,0.0,0.496412263536,0.5,1.0,0.0,0.0,0.0,2780.0,0.5,2.0,1.0,140.0,9.0,150.0,9.0,1.0
5987,2781.0,1.0,1.0,44.0,2782.0,2.0,266.0,2.0,0.0,4.0,4.0,1.0,0.496412263536,0.5,1.0,0.7,7.0,9.0,2780.0,0.8,1.0,3.0,142.0,9.0,152.0,9.0,3.0
5988,2781.0,2.0,2.0,44.0,2782.0,2.0,266.0,2.0,0.0,5.0,5.0,0.0,0.496412263536,0.5,1.0,0.7,7.0,9.0,2780.0,0.833333333333,2.0,1.0,145.0,9.0,155.0,9.0,1.0
5989,2781.0,3.0,3.0,44.0,2782.0,2.0,266.0,2.0,0.0,6.0,6.0,0.0,0.496412263536,0.5,1.0,0.7,7.0,9.0,2780.0,0.857142857143,2.0,1.0,146.0,9.0,156.0,9.0,1.0
5990,2781.0,5.0,5.0,44.0,2782.0,2.0,266.0,2.0,0.0,7.0,7.0,0.0,0.496412263536,0.5,1.0,0.7,7.0,9.0,2780.0,0.875,2.0,1.0,147.0,9.0,157.0,9.0,1.0
5991,2781.0,8.0,8.0,44.0,2782.0,2.0,266.0,2.0,0.0,8.0,8.0,0.0,0.496412263536,0.5,1.0,0.7,7.0,9.0,2780.0,0.888888888889,2.0,1.0,148.0,9.0,158.0,9.0,1.0
5992,2781.0,72.0,72.0,46.0,2782.0,2.0,266.0,2.0,0.0,9.0,9.0,0.0,0.496412263536,0.5,1.0,0.7,7.0,9.0,2780.0,0.9,2.0,1.0,160.0,9.0,170.0,9.0,1.0
5993,2781.0,146.0,146.0,50.0,2782.0,2.0,266.0,2.0,0.0,10.0,10.0,0.0,0.496412263536,0.5,1.0,0.7,7.0,9.0,2780.0,0.909090909091,2.0,1.0,171.0,9.0,183.0,9.0,1.0
5994,2781.0,396.0,396.0,75.0,2782.0,2.0,266.0,2.0,0.0,11.0,11.0,0.0,0.496412263536,0.5,1.0,0.7,7.0,9.0,2780.0,0.916666666667,2.0,1.0,262.0,8.0,276.0,10.0,1.0
5995,,0.0,113.0,3.0,2784.0,1.0,177.0,4.0,0.0,1.0,1.0,-1.0,0.411052843889,1.0,0.0,0.8,4.0,4.0,2276.0,0.5,2.0,1.0,6.0,0.0,6.0,0.0,1.0
5996,,580.0,693.0,12.0,2784.0,1.0,177.0,4.0,1.0,2.0,2.0,0.0,0.411052843889,1.0,0.0,0.8,4.0,4.0,2276.0,0.666666666667,1.0,1.0,44.0,0.0,48.0,0.0,1.0
5997,2674.0,791.0,820.0,1.0,2785.0,2.0,37.0,2.0,0.0,2.0,2.0,0.0,0.496412263536,0.5,0.0,0.857142857143,6.0,6.0,2673.0,0.666666666667,2.0,2.0,1.0,0.0,1.0,0.0,2.0
5998,2790.0,0.0,0.0,37.0,2787.0,1.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2786.0,0.5,1.0,1.0,165.0,0.0,167.0,0.0,1.0
5999,2789.0,0.0,0.0,16.0,2789.0,1.0,161.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,236.0,0.0,0.0,0.0,2788.0,0.5,1.0,1.0,79.0,737.0,79.0,763.0,1.0
6000,2789.0,1.0,1.0,16.0,2789.0,1.0,161.0,1.0,1.0,5.0,5.0,0.0,1.0,1.0,236.0,0.875,7.0,7.0,2788.0,0.833333333333,1.0,4.0,80.0,737.0,80.0,763.0,4.0
6001,2789.0,3.0,3.0,16.0,2789.0,1.0,161.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,236.0,0.875,7.0,7.0,2788.0,0.857142857143,1.0,1.0,84.0,737.0,84.0,763.0,1.0
6002,2789.0,1062.0,1062.0,1.0,2789.0,1.0,161.0,1.0,1.0,8.0,8.0,0.0,1.0,1.0,220.0,0.875,7.0,7.0,2788.0,0.888888888889,1.0,2.0,128.0,1008.0,128.0,1044.0,2.0
6003,2789.0,1097.0,1097.0,8.0,2789.0,1.0,161.0,1.0,1.0,11.0,11.0,0.0,1.0,1.0,229.0,0.875,7.0,7.0,2788.0,0.916666666667,1.0,3.0,134.0,1018.0,134.0,1054.0,3.0
6004,2789.0,1100.0,1100.0,8.0,2789.0,1.0,161.0,1.0,1.0,12.0,12.0,0.0,1.0,1.0,229.0,0.875,7.0,7.0,2788.0,0.923076923077,1.0,1.0,138.0,1018.0,138.0,1054.0,1.0
6005,2790.0,1.0,1.0,3.0,2790.0,1.0,64.0,2.0,0.0,3.0,3.0,0.0,0.503587736464,1.0,0.0,0.4,2.0,4.0,2786.0,0.75,1.0,3.0,11.0,0.0,11.0,0.0,3.0
6006,2790.0,1.0,2.0,3.0,2790.0,2.0,64.0,2.0,0.0,4.0,4.0,1.0,0.496412263536,0.5,0.0,0.4,2.0,4.0,2786.0,0.8,1.0,1.0,11.0,0.0,11.0,0.0,1.0
6007,2790.0,3.0,4.0,3.0,2790.0,2.0,64.0,2.0,0.0,5.0,5.0,1.0,0.496412263536,0.5,0.0,0.4,2.0,4.0,2786.0,0.833333333333,1.0,1.0,13.0,0.0,13.0,0.0,1.0
6008,2790.0,7.0,8.0,6.0,2790.0,1.0,64.0,2.0,0.0,8.0,8.0,0.0,0.503587736464,1.0,0.0,0.4,2.0,4.0,2786.0,0.888888888889,1.0,3.0,15.0,0.0,15.0,0.0,3.0
6009,2790.0,160.0,161.0,12.0,2790.0,2.0,64.0,2.0,0.0,9.0,9.0,1.0,0.496412263536,0.5,0.0,0.4,2.0,4.0,2786.0,0.9,1.0,1.0,40.0,0.0,42.0,0.0,1.0
6010,2793.0,0.0,0.0,3.0,2793.0,1.0,118.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2791.0,0.5,1.0,1.0,7.0,0.0,7.0,0.0,1.0
6011,2793.0,2.0,2.0,3.0,2793.0,1.0,118.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.857142857143,6.0,6.0,2791.0,0.666666666667,1.0,1.0,12.0,0.0,12.0,0.0,1.0
6012,2793.0,690.0,690.0,12.0,2793.0,1.0,118.0,2.0,3.0,3.0,3.0,0.0,0.503587736464,1.0,0.0,0.857142857143,6.0,6.0,2791.0,0.75,1.0,1.0,46.0,0.0,50.0,0.0,1.0
6013,2793.0,693.0,693.0,12.0,2793.0,1.0,118.0,2.0,6.0,4.0,4.0,0.0,0.503587736464,1.0,0.0,0.857142857143,6.0,6.0,2791.0,0.8,1.0,1.0,47.0,0.0,51.0,0.0,1.0
6014,2777.0,5.0,10.0,2.0,2794.0,3.0,25.0,4.0,0.0,1.0,1.0,-1.0,0.183945139169,0.333333333333,0.0,0.9375,15.0,15.0,2772.0,0.5,4.0,1.0,2.0,0.0,2.0,0.0,1.0
6015,2795.0,0.0,0.0,14.0,2795.0,1.0,25.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2792.0,0.5,1.0,1.0,61.0,0.0,67.0,0.0,1.0
6016,2795.0,1.0,1.0,14.0,2795.0,1.0,25.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.833333333333,5.0,5.0,2792.0,0.75,1.0,2.0,63.0,0.0,69.0,0.0,2.0
6017,2795.0,2.0,2.0,16.0,2795.0,1.0,25.0,1.0,1.0,7.0,7.0,0.0,1.0,1.0,0.0,0.833333333333,5.0,5.0,2792.0,0.875,1.0,4.0,65.0,0.0,71.0,0.0,4.0
6018,,1.0,120.0,2.0,2796.0,2.0,95.0,5.0,0.0,1.0,1.0,-3.0,0.119179163378,0.5,0.0,0.944444444444,17.0,17.0,2261.0,0.5,5.0,1.0,4.0,0.0,4.0,0.0,1.0
6019,,1.0,121.0,2.0,2796.0,2.0,95.0,5.0,1.0,2.0,2.0,-3.0,0.119179163378,0.5,0.0,0.944444444444,17.0,17.0,2261.0,0.666666666667,5.0,1.0,4.0,0.0,4.0,0.0,1.0
6020,,624.0,744.0,2.0,2796.0,2.0,95.0,5.0,1.0,3.0,3.0,-2.0,0.119179163378,0.5,0.0,0.944444444444,17.0,17.0,2261.0,0.75,4.0,1.0,6.0,0.0,6.0,0.0,1.0
6021,,906.0,1026.0,2.0,2796.0,2.0,95.0,5.0,1.0,4.0,4.0,-2.0,0.119179163378,0.5,0.0,0.944444444444,17.0,17.0,2261.0,0.8,4.0,1.0,7.0,0.0,7.0,0.0,1.0
6022,2798.0,0.0,0.0,1.0,2798.0,1.0,127.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2797.0,0.666666666667,1.0,2.0,1.0,0.0,1.0,0.0,2.0
6023,2798.0,1.0,1.0,1.0,2798.0,1.0,127.0,1.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.833333333333,5.0,5.0,2797.0,0.857142857143,1.0,4.0,3.0,0.0,3.0,0.0,4.0
6024,2798.0,15.0,15.0,4.0,2798.0,1.0,127.0,3.0,1.0,7.0,7.0,0.0,0.446432286249,1.0,1.0,0.833333333333,5.0,5.0,2797.0,0.875,1.0,1.0,18.0,3.0,18.0,3.0,1.0
6025,2798.0,52.0,52.0,4.0,2798.0,1.0,127.0,3.0,1.0,8.0,8.0,0.0,0.446432286249,1.0,1.0,0.833333333333,5.0,5.0,2797.0,0.888888888889,1.0,1.0,21.0,3.0,21.0,3.0,1.0
6026,2798.0,0.0,1.0,1.0,2800.0,2.0,72.0,2.0,0.0,2.0,2.0,0.0,0.496412263536,0.5,0.0,0.833333333333,5.0,5.0,2797.0,0.666666666667,2.0,2.0,1.0,0.0,1.0,0.0,2.0
6027,2802.0,0.0,0.0,2.0,2801.0,1.0,62.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2799.0,0.5,1.0,1.0,3.0,0.0,3.0,0.0,1.0
6028,2802.0,126.0,127.0,30.0,2802.0,1.0,59.0,3.0,1.0,1.0,1.0,-1.0,0.446432286249,1.0,3.0,0.857142857143,6.0,6.0,2799.0,0.5,2.0,1.0,118.0,45.0,118.0,45.0,1.0
6029,2808.0,0.0,0.0,1.0,2808.0,1.0,148.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2806.0,0.5,1.0,1.0,2.0,0.0,2.0,0.0,1.0
6030,2808.0,3.0,3.0,4.0,2808.0,1.0,148.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.857142857143,6.0,6.0,2806.0,0.666666666667,1.0,1.0,5.0,0.0,5.0,0.0,1.0
6031,2808.0,8.0,8.0,4.0,2808.0,1.0,148.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.857142857143,6.0,6.0,2806.0,0.75,1.0,1.0,11.0,0.0,11.0,0.0,1.0
6032,2808.0,60.0,60.0,3.0,2808.0,1.0,148.0,1.0,2.0,4.0,4.0,0.0,1.0,1.0,0.0,0.857142857143,6.0,6.0,2806.0,0.8,1.0,1.0,14.0,0.0,14.0,0.0,1.0
6033,2808.0,159.0,159.0,3.0,2808.0,1.0,148.0,2.0,2.0,5.0,5.0,0.0,0.503587736464,1.0,0.0,0.857142857143,6.0,6.0,2806.0,0.833333333333,1.0,1.0,16.0,0.0,16.0,0.0,1.0
6034,2808.0,320.0,320.0,3.0,2808.0,1.0,148.0,3.0,2.0,6.0,6.0,0.0,0.446432286249,1.0,0.0,0.857142857143,6.0,6.0,2806.0,0.857142857143,1.0,1.0,17.0,0.0,17.0,0.0,1.0
6035,2808.0,851.0,851.0,5.0,2808.0,1.0,148.0,5.0,3.0,7.0,7.0,0.0,0.40726124704,1.0,0.0,0.857142857143,6.0,6.0,2806.0,0.875,1.0,1.0,21.0,0.0,21.0,0.0,1.0
6036,2808.0,856.0,856.0,5.0,2808.0,1.0,148.0,5.0,3.0,8.0,8.0,0.0,0.40726124704,1.0,0.0,0.857142857143,6.0,6.0,2806.0,0.888888888889,1.0,1.0,22.0,0.0,22.0,0.0,1.0
6037,2808.0,1182.0,1182.0,5.0,2808.0,1.0,148.0,5.0,3.0,10.0,10.0,0.0,0.40726124704,1.0,0.0,0.857142857143,6.0,6.0,2806.0,0.909090909091,1.0,2.0,24.0,0.0,24.0,0.0,2.0
6038,2808.0,1185.0,1185.0,5.0,2808.0,1.0,148.0,5.0,4.0,11.0,11.0,0.0,0.40726124704,1.0,0.0,0.857142857143,6.0,6.0,2806.0,0.916666666667,1.0,1.0,25.0,0.0,25.0,0.0,1.0
6039,2809.0,0.0,0.0,5.0,2809.0,1.0,107.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2807.0,0.5,1.0,1.0,6.0,4.0,6.0,4.0,1.0
6040,2809.0,1.0,1.0,5.0,2809.0,1.0,107.0,2.0,0.0,2.0,2.0,0.0,0.503587736464,1.0,1.0,0.875,7.0,7.0,2807.0,0.666666666667,1.0,1.0,7.0,4.0,7.0,4.0,1.0
6041,2809.0,2.0,2.0,5.0,2809.0,1.0,107.0,2.0,1.0,5.0,5.0,0.0,0.503587736464,1.0,1.0,0.875,7.0,7.0,2807.0,0.833333333333,1.0,3.0,8.0,4.0,8.0,4.0,3.0
6042,2809.0,3.0,3.0,5.0,2809.0,1.0,107.0,2.0,1.0,6.0,6.0,0.0,0.503587736464,1.0,1.0,0.875,7.0,7.0,2807.0,0.857142857143,1.0,1.0,11.0,4.0,11.0,4.0,1.0
6043,2809.0,668.0,668.0,17.0,2809.0,1.0,107.0,2.0,2.0,7.0,7.0,0.0,0.503587736464,1.0,2.0,0.875,7.0,7.0,2807.0,0.875,1.0,1.0,50.0,14.0,52.0,14.0,1.0
6044,2809.0,669.0,669.0,17.0,2809.0,1.0,107.0,2.0,2.0,8.0,8.0,0.0,0.503587736464,1.0,2.0,0.875,7.0,7.0,2807.0,0.888888888889,1.0,1.0,51.0,14.0,53.0,14.0,1.0
6045,2809.0,670.0,670.0,17.0,2809.0,1.0,107.0,3.0,2.0,9.0,9.0,0.0,0.446432286249,1.0,2.0,0.875,7.0,7.0,2807.0,0.9,1.0,1.0,52.0,14.0,54.0,14.0,1.0
6046,2809.0,671.0,671.0,17.0,2809.0,1.0,107.0,3.0,2.0,10.0,10.0,0.0,0.446432286249,1.0,2.0,0.875,7.0,7.0,2807.0,0.909090909091,1.0,1.0,53.0,14.0,55.0,14.0,1.0
6047,2809.0,673.0,673.0,17.0,2809.0,1.0,107.0,3.0,2.0,11.0,11.0,0.0,0.446432286249,1.0,2.0,0.875,7.0,7.0,2807.0,0.916666666667,1.0,1.0,54.0,14.0,56.0,14.0,1.0
6048,2809.0,674.0,674.0,17.0,2809.0,1.0,107.0,3.0,2.0,12.0,12.0,0.0,0.446432286249,1.0,2.0,0.875,7.0,7.0,2807.0,0.923076923077,1.0,1.0,55.0,14.0,57.0,14.0,1.0
6049,2809.0,677.0,677.0,18.0,2809.0,1.0,107.0,3.0,2.0,13.0,13.0,0.0,0.446432286249,1.0,2.0,0.875,7.0,7.0,2807.0,0.928571428571,1.0,1.0,58.0,14.0,60.0,14.0,1.0
6050,2809.0,682.0,682.0,18.0,2809.0,1.0,107.0,3.0,2.0,14.0,14.0,0.0,0.446432286249,1.0,2.0,0.875,7.0,7.0,2807.0,0.933333333333,1.0,1.0,59.0,14.0,61.0,14.0,1.0
6051,2809.0,688.0,688.0,19.0,2809.0,1.0,107.0,3.0,2.0,15.0,15.0,0.0,0.446432286249,1.0,2.0,0.875,7.0,7.0,2807.0,0.9375,1.0,1.0,62.0,14.0,64.0,14.0,1.0
6052,2809.0,704.0,704.0,21.0,2809.0,1.0,107.0,3.0,2.0,16.0,16.0,0.0,0.446432286249,1.0,2.0,0.875,7.0,7.0,2807.0,0.941176470588,1.0,1.0,65.0,14.0,67.0,14.0,1.0
6053,2809.0,706.0,706.0,21.0,2809.0,1.0,107.0,3.0,2.0,18.0,18.0,0.0,0.446432286249,1.0,2.0,0.875,7.0,7.0,2807.0,0.947368421053,1.0,2.0,67.0,14.0,69.0,14.0,2.0
6054,2809.0,711.0,711.0,21.0,2809.0,1.0,107.0,3.0,2.0,19.0,19.0,0.0,0.446432286249,1.0,2.0,0.875,7.0,7.0,2807.0,0.95,1.0,1.0,68.0,14.0,70.0,14.0,1.0
6055,2809.0,746.0,746.0,22.0,2809.0,1.0,107.0,4.0,2.0,20.0,20.0,0.0,0.411052843889,1.0,2.0,0.875,7.0,7.0,2807.0,0.952380952381,1.0,1.0,69.0,14.0,73.0,14.0,1.0
6056,2809.0,968.0,968.0,31.0,2809.0,1.0,107.0,4.0,2.0,21.0,21.0,0.0,0.411052843889,1.0,2.0,0.875,7.0,7.0,2807.0,0.954545454545,1.0,1.0,82.0,14.0,90.0,14.0,1.0
