UserId,UserViews,UserReputation,PostId,PostType,VoteType,PostCreation,VoteCreation
492,15,1154,2523,2,2,2012-07-03T22:59:30.963,2012-07-05T00:00:00.000
492,15,1154,2523,2,2,2012-07-03T22:59:30.963,2012-07-10T00:00:00.000
690,2,369,2524,2,,2012-07-03T23:50:43.550,
402,4,171,2525,2,2,2012-07-04T11:10:43.490,2012-07-04T00:00:00.000
402,4,171,2525,2,2,2012-07-04T11:10:43.490,2012-07-04T00:00:00.000
106,143,4256,2526,2,2,2012-07-04T16:10:12.030,2012-07-04T00:00:00.000
106,143,4256,2526,2,2,2012-07-04T16:10:12.030,2012-07-05T00:00:00.000
106,143,4256,2526,2,2,2012-07-04T16:10:12.030,2012-09-02T00:00:00.000
278,28,487,2527,2,2,2012-07-04T21:38:14.473,2012-08-06T00:00:00.000
278,28,487,2527,2,2,2012-07-04T21:38:14.473,2013-05-23T00:00:00.000
278,28,487,2527,2,2,2012-07-04T21:38:14.473,2015-09-08T00:00:00.000
830,4,271,2528,2,2,2012-07-05T11:28:04.947,2012-10-25T00:00:00.000
830,4,271,2528,2,2,2012-07-05T11:28:04.947,2013-01-17T00:00:00.000
830,4,271,2528,2,2,2012-07-05T11:28:04.947,2013-01-27T00:00:00.000
830,4,271,2528,2,2,2012-07-05T11:28:04.947,2015-02-01T00:00:00.000
830,4,271,2528,2,2,2012-07-05T11:28:04.947,2015-02-11T00:00:00.000
830,4,271,2528,2,2,2012-07-05T11:28:04.947,2015-04-22T00:00:00.000
830,4,271,2528,2,2,2012-07-05T11:28:04.947,2015-08-03T00:00:00.000
830,4,271,2528,2,2,2012-07-05T11:28:04.947,2015-11-09T00:00:00.000
85,122,5951,2529,1,2,2012-07-05T14:08:38.610,2012-07-05T00:00:00.000
85,122,5951,2529,1,2,2012-07-05T14:08:38.610,2012-07-05T00:00:00.000
85,122,5951,2529,1,2,2012-07-05T14:08:38.610,2012-07-05T00:00:00.000
85,122,5951,2529,1,2,2012-07-05T14:08:38.610,2014-06-02T00:00:00.000
693,42,2751,2530,2,2,2012-07-05T14:43:05.447,2012-07-05T00:00:00.000
793,10,905,2531,2,2,2012-07-05T14:53:23.190,2012-07-06T00:00:00.000
793,10,905,2531,2,3,2012-07-05T14:53:23.190,2012-07-05T00:00:00.000
831,5,295,2532,2,2,2012-07-05T16:04:44.367,2012-07-05T00:00:00.000
106,143,4256,2533,2,2,2012-07-05T17:05:10.087,2012-07-05T00:00:00.000
106,143,4256,2533,2,2,2012-07-05T17:05:10.087,2012-07-05T00:00:00.000
106,143,4256,2533,2,2,2012-07-05T17:05:10.087,2012-07-06T00:00:00.000
106,143,4256,2533,2,2,2012-07-05T17:05:10.087,2012-07-13T00:00:00.000
54,186,7198,2534,1,2,2012-07-05T17:31:42.520,2012-07-05T00:00:00.000
54,186,7198,2534,1,2,2012-07-05T17:31:42.520,2012-07-05T00:00:00.000
54,186,7198,2534,1,2,2012-07-05T17:31:42.520,2014-05-23T00:00:00.000
54,186,7198,2534,1,2,2012-07-05T17:31:42.520,2014-07-30T00:00:00.000
12,375,6139,2535,2,2,2012-07-05T17:33:56.693,2012-07-05T00:00:00.000
12,375,6139,2535,2,2,2012-07-05T17:33:56.693,2012-07-05T00:00:00.000
12,375,6139,2535,2,2,2012-07-05T17:33:56.693,2012-07-05T00:00:00.000
12,375,6139,2535,2,2,2012-07-05T17:33:56.693,2012-07-05T00:00:00.000
12,375,6139,2535,2,2,2012-07-05T17:33:56.693,2012-07-06T00:00:00.000
12,375,6139,2535,2,2,2012-07-05T17:33:56.693,2012-07-09T00:00:00.000
12,375,6139,2535,2,2,2012-07-05T17:33:56.693,2014-05-23T00:00:00.000
12,375,6139,2535,2,2,2012-07-05T17:33:56.693,2014-07-30T00:00:00.000
54,186,7198,2536,1,2,2012-07-05T17:40:24.007,2012-07-06T00:00:00.000
54,186,7198,2536,1,2,2012-07-05T17:40:24.007,2012-07-10T00:00:00.000
54,186,7198,2536,1,2,2012-07-05T17:40:24.007,2012-07-16T00:00:00.000
54,186,7198,2536,1,2,2012-07-05T17:40:24.007,2012-12-25T00:00:00.000
54,186,7198,2536,1,2,2012-07-05T17:40:24.007,2014-06-22T00:00:00.000
54,186,7198,2536,1,2,2012-07-05T17:40:24.007,2014-09-10T00:00:00.000
54,186,7198,2536,1,2,2012-07-05T17:40:24.007,2015-09-12T00:00:00.000
54,186,7198,2537,1,2,2012-07-05T17:50:05.680,2012-07-05T00:00:00.000
54,186,7198,2537,1,2,2012-07-05T17:50:05.680,2012-07-10T00:00:00.000
54,186,7198,2537,1,2,2012-07-05T17:50:05.680,2012-07-16T00:00:00.000
54,186,7198,2537,1,2,2012-07-05T17:50:05.680,2015-08-17T00:00:00.000
105,72,5941,2538,2,2,2012-07-05T17:59:07.763,2012-07-05T00:00:00.000
105,72,5941,2538,2,2,2012-07-05T17:59:07.763,2012-07-05T00:00:00.000
105,72,5941,2538,2,2,2012-07-05T17:59:07.763,2012-07-06T00:00:00.000
105,72,5941,2538,2,2,2012-07-05T17:59:07.763,2012-07-10T00:00:00.000
105,72,5941,2538,2,2,2012-07-05T17:59:07.763,2012-12-25T00:00:00.000
105,72,5941,2538,2,2,2012-07-05T17:59:07.763,2014-05-13T00:00:00.000
105,72,5941,2538,2,2,2012-07-05T17:59:07.763,2014-06-22T00:00:00.000
105,72,5941,2538,2,2,2012-07-05T17:59:07.763,2014-07-24T00:00:00.000
105,72,5941,2538,2,2,2012-07-05T17:59:07.763,2014-09-10T00:00:00.000
105,72,5941,2538,2,2,2012-07-05T17:59:07.763,2015-09-12T00:00:00.000
833,0,31,2540,2,2,2012-07-05T19:06:44.453,2012-07-05T00:00:00.000
833,0,31,2540,2,2,2012-07-05T19:06:44.453,2012-07-05T00:00:00.000
833,0,31,2540,2,2,2012-07-05T19:06:44.453,2012-07-05T00:00:00.000
693,42,2751,2541,2,2,2012-07-05T19:11:55.457,2012-07-05T00:00:00.000
747,12,2062,2542,2,2,2012-07-05T22:16:32.177,2012-07-05T00:00:00.000
747,12,2062,2542,2,2,2012-07-05T22:16:32.177,2015-08-16T00:00:00.000
830,4,271,2543,2,2,2012-07-06T08:23:20.690,2012-07-06T00:00:00.000
830,4,271,2543,2,2,2012-07-06T08:23:20.690,2014-05-13T00:00:00.000
54,186,7198,2544,1,2,2012-07-06T22:15:02.410,2012-07-07T00:00:00.000
54,186,7198,2544,1,2,2012-07-06T22:15:02.410,2012-07-07T00:00:00.000
54,186,7198,2544,1,2,2012-07-06T22:15:02.410,2012-07-07T00:00:00.000
54,186,7198,2544,1,2,2012-07-06T22:15:02.410,2012-07-08T00:00:00.000
54,186,7198,2544,1,2,2012-07-06T22:15:02.410,2012-10-28T00:00:00.000
54,186,7198,2544,1,2,2012-07-06T22:15:02.410,2012-11-08T00:00:00.000
54,186,7198,2544,1,2,2012-07-06T22:15:02.410,2013-01-02T00:00:00.000
54,186,7198,2544,1,2,2012-07-06T22:15:02.410,2015-02-12T00:00:00.000
54,186,7198,2544,1,2,2012-07-06T22:15:02.410,2015-02-13T00:00:00.000
54,186,7198,2544,1,2,2012-07-06T22:15:02.410,2015-03-05T00:00:00.000
54,186,7198,2544,1,3,2012-07-06T22:15:02.410,2012-07-06T00:00:00.000
821,5,157,2545,2,,2012-07-06T22:43:09.513,
707,12,888,2546,2,2,2012-07-07T03:11:50.537,2012-07-08T00:00:00.000
707,12,888,2546,2,2,2012-07-07T03:11:50.537,2012-07-09T00:00:00.000
707,12,888,2546,2,2,2012-07-07T03:11:50.537,2012-10-28T00:00:00.000
707,12,888,2546,2,2,2012-07-07T03:11:50.537,2012-11-08T00:00:00.000
707,12,888,2546,2,2,2012-07-07T03:11:50.537,2013-01-02T00:00:00.000
707,12,888,2546,2,2,2012-07-07T03:11:50.537,2015-02-15T00:00:00.000
707,12,888,2546,2,2,2012-07-07T03:11:50.537,2015-02-19T00:00:00.000
468,18,796,2547,1,2,2012-07-07T05:42:37.387,2012-07-07T00:00:00.000
468,18,796,2548,1,2,2012-07-07T05:56:34.640,2012-07-07T00:00:00.000
468,18,796,2548,1,2,2012-07-07T05:56:34.640,2012-07-16T00:00:00.000
468,18,796,2549,1,,2012-07-07T06:10:54.997,
734,1,434,2550,2,2,2012-07-07T06:46:41.783,2012-07-07T00:00:00.000
734,1,434,2550,2,2,2012-07-07T06:46:41.783,2012-07-07T00:00:00.000
468,18,796,2551,1,,2012-07-07T07:02:46.943,
468,18,796,2552,1,2,2012-07-07T07:47:52.973,2012-07-10T00:00:00.000
468,18,796,2552,1,2,2012-07-07T07:47:52.973,2012-07-16T00:00:00.000
468,18,796,2552,1,3,2012-07-07T07:47:52.973,2012-08-06T00:00:00.000
468,18,796,2553,1,2,2012-07-07T10:41:47.637,2012-07-07T00:00:00.000
468,18,796,2553,1,2,2012-07-07T10:41:47.637,2012-07-07T00:00:00.000
841,0,31,2554,1,2,2012-07-07T12:58:05.443,2012-07-07T00:00:00.000
841,0,31,2554,1,2,2012-07-07T12:58:05.443,2012-07-07T00:00:00.000
841,0,31,2554,1,2,2012-07-07T12:58:05.443,2012-07-10T00:00:00.000
841,0,31,2554,1,2,2012-07-07T12:58:05.443,2012-07-10T00:00:00.000
841,0,31,2554,1,2,2012-07-07T12:58:05.443,2012-07-16T00:00:00.000
841,0,31,2554,1,2,2012-07-07T12:58:05.443,2014-03-15T00:00:00.000
106,143,4256,2556,2,,2012-07-07T14:16:49.327,
106,143,4256,2557,2,2,2012-07-07T14:30:09.280,2012-07-07T00:00:00.000
106,143,4256,2557,2,2,2012-07-07T14:30:09.280,2012-07-10T00:00:00.000
106,143,4256,2557,2,2,2012-07-07T14:30:09.280,2012-07-11T00:00:00.000
106,143,4256,2557,2,2,2012-07-07T14:30:09.280,2012-07-12T00:00:00.000
106,143,4256,2558,2,2,2012-07-07T14:53:52.947,2015-10-21T00:00:00.000
106,143,4256,2559,2,,2012-07-07T15:13:00.583,
250,35,2851,2560,2,2,2012-07-07T17:50:38.237,2012-07-10T00:00:00.000
12,375,6139,2561,1,2,2012-07-07T20:07:42.410,2012-07-08T00:00:00.000
12,375,6139,2561,1,2,2012-07-07T20:07:42.410,2012-07-08T00:00:00.000
12,375,6139,2561,1,2,2012-07-07T20:07:42.410,2012-07-10T00:00:00.000
12,375,6139,2561,1,2,2012-07-07T20:07:42.410,2012-07-10T00:00:00.000
12,375,6139,2561,1,2,2012-07-07T20:07:42.410,2012-07-10T00:00:00.000
12,375,6139,2561,1,2,2012-07-07T20:07:42.410,2012-07-16T00:00:00.000
12,375,6139,2561,1,2,2012-07-07T20:07:42.410,2012-11-08T00:00:00.000
12,375,6139,2561,1,2,2012-07-07T20:07:42.410,2013-02-04T00:00:00.000
12,375,6139,2561,1,2,2012-07-07T20:07:42.410,2014-09-18T00:00:00.000
12,375,6139,2562,1,2,2012-07-07T20:15:10.873,2012-07-07T00:00:00.000
12,375,6139,2562,1,2,2012-07-07T20:15:10.873,2012-07-07T00:00:00.000
12,375,6139,2562,1,2,2012-07-07T20:15:10.873,2012-07-09T00:00:00.000
12,375,6139,2562,1,2,2012-07-07T20:15:10.873,2012-07-10T00:00:00.000
12,375,6139,2562,1,2,2012-07-07T20:15:10.873,2012-07-10T00:00:00.000
12,375,6139,2562,1,2,2012-07-07T20:15:10.873,2012-07-16T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2012-07-07T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2012-07-07T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2012-07-08T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2012-07-09T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2012-07-10T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2012-07-10T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2012-08-09T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2012-09-10T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2012-11-08T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2013-01-25T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2013-01-27T00:00:00.000
106,143,4256,2563,2,2,2012-07-07T20:44:14.757,2014-09-18T00:00:00.000
844,3,81,2564,2,2,2012-07-08T12:23:30.713,2012-07-08T00:00:00.000
844,3,81,2564,2,2,2012-07-08T12:23:30.713,2012-07-08T00:00:00.000
844,3,81,2564,2,2,2012-07-08T12:23:30.713,2012-07-08T00:00:00.000
844,3,81,2564,2,2,2012-07-08T12:23:30.713,2012-07-09T00:00:00.000
844,3,81,2564,2,2,2012-07-08T12:23:30.713,2012-07-10T00:00:00.000
171,10,418,2565,1,2,2012-07-08T13:09:59.870,2012-07-10T00:00:00.000
171,10,418,2565,1,2,2012-07-08T13:09:59.870,2012-07-16T00:00:00.000
171,10,418,2565,1,2,2012-07-08T13:09:59.870,2012-08-02T00:00:00.000
171,10,418,2567,2,2,2012-07-09T12:58:33.030,2012-07-09T00:00:00.000
693,42,2751,2568,2,2,2012-07-09T15:57:03.787,2012-07-10T00:00:00.000
693,42,2751,2568,2,2,2012-07-09T15:57:03.787,2012-07-13T00:00:00.000
171,10,418,2569,2,,2012-07-09T18:46:10.277,
210,1,155,2570,1,2,2012-07-09T20:16:18.630,2012-07-10T00:00:00.000
210,1,155,2570,1,2,2012-07-09T20:16:18.630,2012-07-10T00:00:00.000
210,1,155,2570,1,2,2012-07-09T20:16:18.630,2012-07-16T00:00:00.000
623,6,955,2571,2,2,2012-07-09T21:10:07.837,2012-07-09T00:00:00.000
623,6,955,2571,2,2,2012-07-09T21:10:07.837,2012-07-10T00:00:00.000
623,6,955,2571,2,2,2012-07-09T21:10:07.837,2012-07-11T00:00:00.000
106,143,4256,2572,2,2,2012-07-09T21:13:58.873,2012-07-09T00:00:00.000
106,143,4256,2572,2,2,2012-07-09T21:13:58.873,2012-07-10T00:00:00.000
106,143,4256,2572,2,2,2012-07-09T21:13:58.873,2012-07-11T00:00:00.000
106,143,4256,2572,2,2,2012-07-09T21:13:58.873,2014-01-04T00:00:00.000
828,6,223,2573,1,2,2012-07-09T21:36:43.293,2012-07-10T00:00:00.000
828,6,223,2573,1,2,2012-07-09T21:36:43.293,2012-07-10T00:00:00.000
828,6,223,2573,1,2,2012-07-09T21:36:43.293,2012-07-11T00:00:00.000
828,6,223,2573,1,2,2012-07-09T21:36:43.293,2012-07-16T00:00:00.000
828,6,223,2573,1,2,2012-07-09T21:36:43.293,2012-08-07T00:00:00.000
693,42,2751,2574,2,2,2012-07-09T21:41:36.873,2012-07-10T00:00:00.000
693,42,2751,2574,2,2,2012-07-09T21:41:36.873,2012-08-06T00:00:00.000
693,42,2751,2574,2,2,2012-07-09T21:41:36.873,2012-08-21T00:00:00.000
693,42,2751,2574,2,3,2012-07-09T21:41:36.873,2012-08-06T00:00:00.000
828,6,223,2575,2,2,2012-07-09T21:54:10.277,2012-07-10T00:00:00.000
828,6,223,2575,2,2,2012-07-09T21:54:10.277,2012-07-12T00:00:00.000
828,6,223,2575,2,2,2012-07-09T21:54:10.277,2013-09-02T00:00:00.000
171,10,418,2576,1,2,2012-07-09T22:23:09.647,2012-07-10T00:00:00.000
171,10,418,2576,1,2,2012-07-09T22:23:09.647,2012-07-10T00:00:00.000
171,10,418,2576,1,2,2012-07-09T22:23:09.647,2012-07-10T00:00:00.000
171,10,418,2576,1,2,2012-07-09T22:23:09.647,2012-07-10T00:00:00.000
171,10,418,2576,1,2,2012-07-09T22:23:09.647,2012-07-16T00:00:00.000
623,6,955,2577,2,2,2012-07-09T22:39:18.230,2012-07-09T00:00:00.000
623,6,955,2577,2,2,2012-07-09T22:39:18.230,2012-07-10T00:00:00.000
623,6,955,2577,2,2,2012-07-09T22:39:18.230,2012-07-10T00:00:00.000
623,6,955,2577,2,2,2012-07-09T22:39:18.230,2012-08-09T00:00:00.000
106,143,4256,2578,2,2,2012-07-09T22:47:46.227,2012-07-09T00:00:00.000
106,143,4256,2578,2,2,2012-07-09T22:47:46.227,2012-07-09T00:00:00.000
106,143,4256,2578,2,2,2012-07-09T22:47:46.227,2012-07-10T00:00:00.000
106,143,4256,2578,2,2,2012-07-09T22:47:46.227,2012-07-10T00:00:00.000
106,143,4256,2578,2,2,2012-07-09T22:47:46.227,2012-07-10T00:00:00.000
106,143,4256,2578,2,2,2012-07-09T22:47:46.227,2012-07-19T00:00:00.000
765,4,150,2579,2,,2012-07-10T02:21:17.947,
830,4,271,2580,2,2,2012-07-10T09:54:10.160,2012-07-10T00:00:00.000
830,4,271,2580,2,2,2012-07-10T09:54:10.160,2012-07-10T00:00:00.000
830,4,271,2580,2,2,2012-07-10T09:54:10.160,2012-11-08T00:00:00.000
830,4,271,2580,2,2,2012-07-10T09:54:10.160,2013-01-25T00:00:00.000
830,4,271,2580,2,2,2012-07-10T09:54:10.160,2013-01-25T00:00:00.000
830,4,271,2580,2,2,2012-07-10T09:54:10.160,2013-01-27T00:00:00.000
830,4,271,2580,2,2,2012-07-10T09:54:10.160,2014-09-18T00:00:00.000
849,2,11,2581,2,2,2012-07-11T02:07:06.980,2012-08-09T00:00:00.000
850,2,183,2583,1,2,2012-07-11T17:05:56.180,2012-07-11T00:00:00.000
850,2,183,2583,1,2,2012-07-11T17:05:56.180,2012-07-11T00:00:00.000
850,2,183,2583,1,2,2012-07-11T17:05:56.180,2012-07-16T00:00:00.000
468,18,796,2586,1,2,2012-07-12T16:11:06.600,2012-07-12T00:00:00.000
468,18,796,2586,1,2,2012-07-12T16:11:06.600,2012-07-16T00:00:00.000
468,18,796,2586,1,2,2012-07-12T16:11:06.600,2014-06-02T00:00:00.000
468,18,796,2587,1,2,2012-07-12T16:17:39.323,2012-07-13T00:00:00.000
468,18,796,2587,1,2,2012-07-12T16:17:39.323,2012-07-16T00:00:00.000
468,18,796,2587,1,2,2012-07-12T16:17:39.323,2012-07-28T00:00:00.000
468,18,796,2588,1,2,2012-07-12T16:27:51.760,2012-07-12T00:00:00.000
468,18,796,2588,1,2,2012-07-12T16:27:51.760,2012-07-12T00:00:00.000
468,18,796,2588,1,2,2012-07-12T16:27:51.760,2012-07-16T00:00:00.000
468,18,796,2588,1,2,2012-07-12T16:27:51.760,2012-07-24T00:00:00.000
468,18,796,2588,1,2,2012-07-12T16:27:51.760,2014-06-02T00:00:00.000
468,18,796,2589,1,2,2012-07-12T16:34:33.967,2012-07-12T00:00:00.000
468,18,796,2589,1,2,2012-07-12T16:34:33.967,2012-07-13T00:00:00.000
468,18,796,2589,1,2,2012-07-12T16:34:33.967,2012-07-16T00:00:00.000
468,18,796,2589,1,2,2012-07-12T16:34:33.967,2012-07-21T00:00:00.000
468,18,796,2590,1,2,2012-07-12T16:43:11.710,2012-07-13T00:00:00.000
468,18,796,2590,1,2,2012-07-12T16:43:11.710,2012-07-15T00:00:00.000
468,18,796,2590,1,2,2012-07-12T16:43:11.710,2012-07-16T00:00:00.000
468,18,796,2590,1,2,2012-07-12T16:43:11.710,2012-11-08T00:00:00.000
468,18,796,2591,1,2,2012-07-12T16:57:20.583,2012-07-12T00:00:00.000
468,18,796,2591,1,2,2012-07-12T16:57:20.583,2012-07-16T00:00:00.000
468,18,796,2592,1,2,2012-07-12T17:11:54.280,2012-07-12T00:00:00.000
468,18,796,2592,1,2,2012-07-12T17:11:54.280,2012-07-12T00:00:00.000
468,18,796,2592,1,2,2012-07-12T17:11:54.280,2012-07-14T00:00:00.000
468,18,796,2592,1,2,2012-07-12T17:11:54.280,2012-07-16T00:00:00.000
468,18,796,2592,1,2,2012-07-12T17:11:54.280,2012-07-19T00:00:00.000
468,18,796,2592,1,2,2012-07-12T17:11:54.280,2012-07-19T00:00:00.000
468,18,796,2593,1,2,2012-07-12T17:17:43.960,2012-07-12T00:00:00.000
468,18,796,2593,1,2,2012-07-12T17:17:43.960,2012-07-12T00:00:00.000
468,18,796,2593,1,2,2012-07-12T17:17:43.960,2012-07-16T00:00:00.000
468,18,796,2593,1,2,2012-07-12T17:17:43.960,2013-11-22T00:00:00.000
468,18,796,2594,1,2,2012-07-12T17:34:12.083,2012-07-16T00:00:00.000
468,18,796,2594,1,2,2012-07-12T17:34:12.083,2012-09-04T00:00:00.000
106,143,4256,2596,2,,2012-07-12T17:55:36.400,
106,143,4256,2597,2,2,2012-07-12T17:59:53.057,2012-07-13T00:00:00.000
106,143,4256,2597,2,2,2012-07-12T17:59:53.057,2012-07-13T00:00:00.000
106,143,4256,2597,2,2,2012-07-12T17:59:53.057,2012-07-13T00:00:00.000
106,143,4256,2597,2,2,2012-07-12T17:59:53.057,2012-07-15T00:00:00.000
85,122,5951,2598,2,2,2012-07-12T18:09:36.470,2012-07-12T00:00:00.000
85,122,5951,2598,2,2,2012-07-12T18:09:36.470,2012-07-12T00:00:00.000
85,122,5951,2598,2,2,2012-07-12T18:09:36.470,2012-07-12T00:00:00.000
85,122,5951,2598,2,2,2012-07-12T18:09:36.470,2012-09-10T00:00:00.000
12,375,6139,2599,2,2,2012-07-12T18:43:15.533,2012-07-13T00:00:00.000
12,375,6139,2599,2,2,2012-07-12T18:43:15.533,2014-04-26T00:00:00.000
12,375,6139,2599,2,2,2012-07-12T18:43:15.533,2014-04-26T00:00:00.000
12,375,6139,2599,2,2,2012-07-12T18:43:15.533,2015-08-04T00:00:00.000
12,375,6139,2599,2,3,2012-07-12T18:43:15.533,2015-08-03T00:00:00.000
85,122,5951,2600,2,2,2012-07-12T20:21:04.793,2012-07-12T00:00:00.000
85,122,5951,2600,2,2,2012-07-12T20:21:04.793,2012-07-13T00:00:00.000
85,122,5951,2600,2,2,2012-07-12T20:21:04.793,2012-07-13T00:00:00.000
85,122,5951,2600,2,2,2012-07-12T20:21:04.793,2012-07-17T00:00:00.000
844,3,81,2601,2,2,2012-07-12T21:39:18.943,2012-07-12T00:00:00.000
844,3,81,2602,2,2,2012-07-12T21:47:46.387,2012-08-16T00:00:00.000
844,3,81,2602,2,2,2012-07-12T21:47:46.387,2015-08-31T00:00:00.000
171,10,418,2603,2,,2012-07-13T13:57:27.963,
171,10,418,2604,2,,2012-07-13T14:01:18.847,
854,0,11,2605,2,2,2012-07-13T15:38:06.007,2012-10-18T00:00:00.000
54,186,7198,2606,1,2,2012-07-13T16:14:51.157,2012-07-13T00:00:00.000
54,186,7198,2606,1,2,2012-07-13T16:14:51.157,2012-07-13T00:00:00.000
54,186,7198,2606,1,2,2012-07-13T16:14:51.157,2012-07-13T00:00:00.000
54,186,7198,2606,1,2,2012-07-13T16:14:51.157,2012-07-13T00:00:00.000
54,186,7198,2606,1,2,2012-07-13T16:14:51.157,2012-07-13T00:00:00.000
54,186,7198,2606,1,2,2012-07-13T16:14:51.157,2012-07-15T00:00:00.000
54,186,7198,2606,1,2,2012-07-13T16:14:51.157,2012-07-16T00:00:00.000
54,186,7198,2606,1,2,2012-07-13T16:14:51.157,2015-06-30T00:00:00.000
54,186,7198,2607,1,2,2012-07-13T16:24:35.183,2012-07-13T00:00:00.000
54,186,7198,2607,1,2,2012-07-13T16:24:35.183,2012-07-13T00:00:00.000
54,186,7198,2607,1,2,2012-07-13T16:24:35.183,2012-07-16T00:00:00.000
544,20,2370,2608,2,2,2012-07-13T16:55:07.703,2012-07-13T00:00:00.000
544,20,2370,2608,2,2,2012-07-13T16:55:07.703,2012-07-13T00:00:00.000
544,20,2370,2608,2,2,2012-07-13T16:55:07.703,2012-07-13T00:00:00.000
544,20,2370,2608,2,2,2012-07-13T16:55:07.703,2012-08-09T00:00:00.000
54,186,7198,2609,1,2,2012-07-13T22:39:52.650,2012-07-14T00:00:00.000
54,186,7198,2609,1,2,2012-07-13T22:39:52.650,2012-07-14T00:00:00.000
54,186,7198,2609,1,2,2012-07-13T22:39:52.650,2012-07-16T00:00:00.000
54,186,7198,2609,1,2,2012-07-13T22:39:52.650,2012-07-16T00:00:00.000
734,1,434,2610,2,2,2012-07-14T10:52:42.073,2012-08-09T00:00:00.000
250,35,2851,2611,2,2,2012-07-14T21:53:53.660,2012-07-14T00:00:00.000
250,35,2851,2611,2,2,2012-07-14T21:53:53.660,2012-07-15T00:00:00.000
250,35,2851,2611,2,2,2012-07-14T21:53:53.660,2012-07-18T00:00:00.000
250,35,2851,2611,2,2,2012-07-14T21:53:53.660,2012-07-18T00:00:00.000
250,35,2851,2611,2,2,2012-07-14T21:53:53.660,2012-07-18T00:00:00.000
250,35,2851,2611,2,2,2012-07-14T21:53:53.660,2012-07-19T00:00:00.000
468,18,796,2612,1,2,2012-07-15T13:52:01.427,2012-07-16T00:00:00.000
468,18,796,2612,1,2,2012-07-15T13:52:01.427,2012-07-16T00:00:00.000
468,18,796,2612,1,2,2012-07-15T13:52:01.427,2012-07-17T00:00:00.000
468,18,796,2612,1,2,2012-07-15T13:52:01.427,2012-07-17T00:00:00.000
468,18,796,2612,1,2,2012-07-15T13:52:01.427,2014-05-31T00:00:00.000
857,1,13,2613,2,2,2012-07-15T17:03:34.713,2012-08-09T00:00:00.000
623,6,955,2616,2,2,2012-07-15T20:35:57.940,2012-07-16T00:00:00.000
623,6,955,2616,2,2,2012-07-15T20:35:57.940,2012-07-16T00:00:00.000
623,6,955,2616,2,2,2012-07-15T20:35:57.940,2012-07-16T00:00:00.000
623,6,955,2616,2,2,2012-07-15T20:35:57.940,2012-07-19T00:00:00.000
623,6,955,2616,2,2,2012-07-15T20:35:57.940,2012-08-09T00:00:00.000
623,6,955,2616,2,2,2012-07-15T20:35:57.940,2015-06-30T00:00:00.000
779,3,16,2617,1,2,2012-07-17T03:00:07.663,2012-07-17T00:00:00.000
779,3,16,2617,1,2,2012-07-17T03:00:07.663,2012-07-17T00:00:00.000
779,3,16,2617,1,2,2012-07-17T03:00:07.663,2012-07-23T00:00:00.000
12,375,6139,2618,1,2,2012-07-17T03:47:12.757,2012-07-17T00:00:00.000
12,375,6139,2618,1,2,2012-07-17T03:47:12.757,2012-07-17T00:00:00.000
12,375,6139,2618,1,2,2012-07-17T03:47:12.757,2012-07-19T00:00:00.000
12,375,6139,2618,1,2,2012-07-17T03:47:12.757,2012-07-23T00:00:00.000
12,375,6139,2618,1,2,2012-07-17T03:47:12.757,2014-05-31T00:00:00.000
12,375,6139,2618,1,2,2012-07-17T03:47:12.757,2015-03-02T00:00:00.000
108,67,2762,2619,2,2,2012-07-17T07:07:22.643,2012-07-19T00:00:00.000
108,67,2762,2619,2,2,2012-07-17T07:07:22.643,2012-08-06T00:00:00.000
376,47,4494,2620,2,2,2012-07-17T08:04:38.507,2012-07-17T00:00:00.000
376,47,4494,2620,2,2,2012-07-17T08:04:38.507,2012-07-17T00:00:00.000
376,47,4494,2620,2,2,2012-07-17T08:04:38.507,2012-07-17T00:00:00.000
376,47,4494,2620,2,2,2012-07-17T08:04:38.507,2014-06-23T00:00:00.000
85,122,5951,2621,2,2,2012-07-17T15:13:35.583,2012-07-17T00:00:00.000
85,122,5951,2621,2,2,2012-07-17T15:13:35.583,2012-07-17T00:00:00.000
85,122,5951,2621,2,2,2012-07-17T15:13:35.583,2012-07-17T00:00:00.000
85,122,5951,2621,2,2,2012-07-17T15:13:35.583,2012-07-17T00:00:00.000
85,122,5951,2621,2,2,2012-07-17T15:13:35.583,2012-07-27T00:00:00.000
85,122,5951,2621,2,2,2012-07-17T15:13:35.583,2012-08-01T00:00:00.000
85,122,5951,2621,2,2,2012-07-17T15:13:35.583,2015-03-02T00:00:00.000
85,122,5951,2621,2,2,2012-07-17T15:13:35.583,2015-08-31T00:00:00.000
579,4,257,2622,1,2,2012-07-18T15:09:09.990,2012-07-18T00:00:00.000
