,AnsId,Age,QuestionId,AnsWordCount,AcceptedAnsId,QScore,QVotes,Score,Votes,Upvotes,Downvotes,CumVotes,CumScore,ReScore,QReScore,AnsRank,ReScore_rank,Ans_count,Pbias,DRank,EPbias
9907,2123,0,2121.0,11.0,2124.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,3,3,3,0.333333333333,0,0.370220702518
9908,2134,1,2128.0,59.0,,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
9909,2134,44,2128.0,59.0,,5.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
9910,2134,210,2128.0,59.0,,5.0,5.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
9911,2152,1,2148.0,75.0,2154.0,5.0,5.0,-1.0,1.0,0.0,1.0,2.0,0.0,0.320973629603,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
9912,2166,1,2163.0,8.0,2164.0,7.0,7.0,0.0,2.0,1.0,1.0,2.0,0.0,0.320973629603,0.875,3,3,3,0.333333333333,0,0.370220702518
9913,2165,3,2163.0,42.0,2164.0,7.0,7.0,-1.0,1.0,0.0,1.0,8.0,4.0,0.551435654312,0.875,3,2,3,0.333333333333,1,0.370220702518
9914,2172,1,2169.0,40.0,2171.0,10.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.909090909091,3,3,3,0.333333333333,0,0.370220702518
9915,2172,3,2169.0,40.0,2171.0,10.0,10.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.909090909091,3,3,3,0.333333333333,0,0.370220702518
9916,2172,38,2169.0,40.0,2171.0,10.0,10.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.909090909091,3,3,3,0.333333333333,0,0.370220702518
9917,3110,864,2178.0,53.0,2181.0,7.0,7.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.875,3,2,3,0.333333333333,1,0.370220702518
9918,3110,866,2178.0,53.0,2181.0,7.0,7.0,-1.0,1.0,0.0,1.0,5.0,3.0,0.660486814801,0.875,3,3,3,0.333333333333,0,0.370220702518
9919,2191,804,2179.0,14.0,2180.0,7.0,7.0,1.0,1.0,1.0,0.0,3.0,1.0,0.490730222202,0.875,3,3,3,0.333333333333,0,0.370220702518
9920,2357,32,2206.0,32.0,2207.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.875,3,2,3,0.333333333333,1,0.370220702518
9921,2302,15,2225.0,9.0,2227.0,2.0,2.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.666666666667,3,3,3,0.333333333333,0,0.370220702518
9922,2259,1,2242.0,28.0,2250.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.8,3,3,3,0.333333333333,0,0.370220702518
9923,2260,2,2246.0,96.0,,8.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.888888888889,3,3,3,0.333333333333,0,0.370220702518
9924,2260,10,2246.0,96.0,,8.0,8.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.888888888889,3,3,3,0.333333333333,0,0.370220702518
9925,2256,1,2251.0,144.0,2253.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
9926,12018,1008,2252.0,18.0,2255.0,7.0,7.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.875,3,3,3,0.333333333333,0,0.370220702518
9927,2403,86,2276.0,941.0,,4.0,4.0,-1.0,1.0,0.0,1.0,2.0,0.0,0.320973629603,0.8,3,2,3,0.333333333333,1,0.370220702518
9928,2282,182,2279.0,306.0,2280.0,10.0,10.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.909090909091,3,2,3,0.333333333333,1,0.370220702518
9929,2282,499,2279.0,306.0,2280.0,10.0,10.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.909090909091,3,2,3,0.333333333333,1,0.370220702518
9930,2282,546,2279.0,306.0,2280.0,10.0,10.0,1.0,1.0,1.0,0.0,7.0,7.0,0.995365111101,0.909090909091,3,2,3,0.333333333333,1,0.370220702518
9931,2282,559,2279.0,306.0,2280.0,10.0,10.0,1.0,1.0,1.0,0.0,8.0,8.0,0.995880098756,0.909090909091,3,2,3,0.333333333333,1,0.370220702518
9932,2282,630,2279.0,306.0,2280.0,10.0,10.0,1.0,1.0,1.0,0.0,9.0,9.0,0.996292088881,0.909090909091,3,2,3,0.333333333333,1,0.370220702518
9933,2282,943,2279.0,306.0,2280.0,10.0,10.0,1.0,1.0,1.0,0.0,10.0,10.0,0.99662917171,0.909090909091,3,2,3,0.333333333333,1,0.370220702518
9934,2282,1013,2279.0,306.0,2280.0,10.0,10.0,1.0,1.0,1.0,0.0,11.0,11.0,0.996910074067,0.909090909091,3,2,3,0.333333333333,1,0.370220702518
9935,2282,1111,2279.0,306.0,2280.0,10.0,10.0,1.0,1.0,1.0,0.0,12.0,12.0,0.997147760678,0.909090909091,3,2,3,0.333333333333,1,0.370220702518
9936,12359,1047,2283.0,19.0,2284.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.857142857143,3,3,3,0.333333333333,0,0.370220702518
9937,2532,51,2295.0,98.0,2320.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.857142857143,3,3,3,0.333333333333,0,0.370220702518
9938,2375,18,2304.0,99.0,2307.0,10.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.909090909091,3,3,3,0.333333333333,0,0.370220702518
9939,2312,0,2311.0,129.0,2314.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,3,3,3,0.333333333333,0,0.370220702518
9940,2312,1,2311.0,129.0,2314.0,7.0,7.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.875,3,2,3,0.333333333333,1,0.370220702518
9941,2313,1,2311.0,18.0,2314.0,7.0,7.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.875,3,1,3,0.333333333333,2,0.370220702518
9942,2314,1,2311.0,29.0,2314.0,7.0,7.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.875,3,2,3,0.333333333333,1,0.370220702518
9943,2313,130,2311.0,18.0,2314.0,7.0,7.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.875,3,1,3,0.333333333333,2,0.370220702518
9944,2361,7,2327.0,60.0,2328.0,24.0,24.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.96,3,3,3,0.333333333333,0,0.370220702518
9945,2361,9,2327.0,60.0,2328.0,24.0,24.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.96,3,3,3,0.333333333333,0,0.370220702518
9946,10327,914,2334.0,12.0,2337.0,15.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.9375,3,3,3,0.333333333333,0,0.370220702518
9947,2659,70,2335.0,27.0,2338.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.875,3,2,3,0.333333333333,1,0.370220702518
9948,2351,3,2339.0,114.0,2341.0,5.0,5.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.833333333333,3,2,3,0.333333333333,1,0.370220702518
9949,2351,7,2339.0,114.0,2341.0,5.0,5.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.833333333333,3,1,3,0.333333333333,2,0.370220702518
9950,2351,236,2339.0,114.0,2341.0,5.0,5.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.833333333333,3,1,3,0.333333333333,2,0.370220702518
9951,2351,999,2339.0,114.0,2341.0,5.0,5.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.833333333333,3,1,3,0.333333333333,2,0.370220702518
9952,2348,0,2345.0,151.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,3,3,3,0.333333333333,0,0.370220702518
9953,2348,1,2345.0,151.0,,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.75,3,3,3,0.333333333333,0,0.370220702518
9954,2383,107,2376.0,186.0,2377.0,7.0,7.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.875,3,3,3,0.333333333333,0,0.370220702518
9955,2399,2,2385.0,10.0,,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.8,3,3,3,0.333333333333,0,0.370220702518
9956,2399,3,2385.0,10.0,,4.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.8,3,2,3,0.333333333333,1,0.370220702518
9957,2399,8,2385.0,10.0,,4.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.8,3,2,3,0.333333333333,1,0.370220702518
9958,2391,2,2389.0,173.0,,5.0,5.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.833333333333,3,1,3,0.333333333333,2,0.370220702518
9959,2390,4,2389.0,96.0,,5.0,5.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
9960,2391,10,2389.0,173.0,,5.0,5.0,1.0,1.0,1.0,0.0,7.0,7.0,0.995365111101,0.833333333333,3,1,3,0.333333333333,2,0.370220702518
9961,2391,15,2389.0,173.0,,5.0,5.0,1.0,1.0,1.0,0.0,8.0,8.0,0.995880098756,0.833333333333,3,1,3,0.333333333333,2,0.370220702518
9962,2528,145,2396.0,124.0,2400.0,14.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.933333333333,3,3,3,0.333333333333,0,0.370220702518
9963,2420,729,2418.0,523.0,,8.0,8.0,1.0,1.0,1.0,0.0,11.0,11.0,0.996910074067,0.888888888889,3,1,3,0.333333333333,2,0.370220702518
9964,2430,1,2427.0,13.0,,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.8,3,3,3,0.333333333333,0,0.370220702518
9965,2438,1025,2432.0,44.0,2441.0,7.0,7.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.875,3,2,3,0.333333333333,1,0.370220702518
9966,2447,228,2446.0,47.0,2449.0,17.0,17.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.944444444444,3,2,3,0.333333333333,1,0.370220702518
9967,2453,0,2450.0,30.0,,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.0,3,3,3,0.333333333333,0,0.370220702518
9968,2478,142,2474.0,71.0,2480.0,9.0,9.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.9,3,1,3,0.333333333333,2,0.370220702518
9969,4021,400,2506.0,37.0,4021.0,8.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.727272727273,3,2,3,0.333333333333,1,0.370220702518
9970,2508,632,2506.0,702.0,4021.0,8.0,10.0,-1.0,3.0,1.0,2.0,11.0,5.0,0.496910074067,0.727272727273,3,3,3,0.333333333333,0,0.370220702518
9971,2508,633,2506.0,702.0,4021.0,8.0,10.0,1.0,1.0,1.0,0.0,12.0,6.0,0.535609299139,0.727272727273,3,3,3,0.333333333333,0,0.370220702518
9972,4021,634,2506.0,37.0,4021.0,8.0,10.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.727272727273,3,1,3,0.333333333333,2,0.370220702518
9973,4021,647,2506.0,37.0,4021.0,8.0,10.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.727272727273,3,1,3,0.333333333333,2,0.370220702518
9974,2527,35,2512.0,35.0,2514.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,3,3,3,0.333333333333,0,0.370220702518
9975,2527,325,2512.0,35.0,2514.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.75,3,3,3,0.333333333333,0,0.370220702518
9976,2527,1163,2512.0,35.0,2514.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.75,3,2,3,0.333333333333,1,0.370220702518
9977,6937,1274,2520.0,53.0,2521.0,4.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.8,3,3,3,0.333333333333,0,0.370220702518
9978,2526,1,2522.0,150.0,2526.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.9,3,3,3,0.333333333333,0,0.370220702518
9979,2526,2,2522.0,150.0,2526.0,9.0,9.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.9,3,3,3,0.333333333333,0,0.370220702518
9980,2531,0,2529.0,76.0,2533.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.0,3,3,3,0.333333333333,0,0.370220702518
9981,2531,1,2529.0,76.0,2533.0,4.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.320973629603,0.8,3,3,3,0.333333333333,0,0.370220702518
9982,2533,1,2529.0,300.0,2533.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.8,3,1,3,0.333333333333,2,0.370220702518
9983,5784,692,2536.0,7.0,2538.0,7.0,7.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.875,3,3,3,0.333333333333,0,0.370220702518
9984,2542,0,2537.0,46.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,3,3,3,0.333333333333,0,0.370220702518
9985,2542,1137,2537.0,46.0,,4.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.8,3,2,3,0.333333333333,1,0.370220702518
9986,5592,653,2593.0,65.0,,4.0,4.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.8,3,3,3,0.333333333333,0,0.370220702518
9987,2599,1117,2593.0,178.0,,4.0,4.0,-1.0,1.0,0.0,1.0,4.0,2.0,0.592584177762,0.8,3,2,3,0.333333333333,1,0.370220702518
9988,2641,6,2634.0,60.0,2644.0,22.0,22.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.95652173913,3,3,3,0.333333333333,0,0.370220702518
9989,2979,1068,2670.0,601.0,2671.0,13.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.928571428571,3,3,3,0.333333333333,0,0.370220702518
9990,10032,820,2673.0,24.0,2674.0,6.0,6.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.857142857143,3,3,3,0.333333333333,0,0.370220702518
9991,10032,821,2673.0,24.0,2674.0,6.0,6.0,-1.0,1.0,0.0,1.0,2.0,-2.0,-0.345693037064,0.857142857143,3,3,3,0.333333333333,0,0.370220702518
9992,2686,378,2685.0,80.0,2687.0,21.0,25.0,1.0,1.0,1.0,0.0,8.0,8.0,0.995880098756,0.807692307692,3,2,3,0.333333333333,1,0.370220702518
9993,2695,6,2694.0,146.0,2696.0,3.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.75,3,1,3,0.333333333333,2,0.370220702518
9994,2910,63,2703.0,274.0,2724.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.8,3,2,3,0.333333333333,1,0.370220702518
9995,3271,171,2704.0,53.0,2706.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.857142857143,3,3,3,0.333333333333,0,0.370220702518
9996,3270,1118,2747.0,71.0,2750.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.833333333333,3,2,3,0.333333333333,1,0.370220702518
9997,2753,1,2752.0,11.0,2755.0,5.0,5.0,1.0,1.0,1.0,0.0,7.0,7.0,0.995365111101,0.833333333333,3,1,3,0.333333333333,2,0.370220702518
9998,2770,1,2767.0,38.0,2771.0,14.0,14.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.933333333333,3,3,3,0.333333333333,0,0.370220702518
9999,2778,1,2772.0,73.0,2777.0,15.0,15.0,2.0,2.0,2.0,0.0,2.0,2.0,0.987640296269,0.9375,3,3,3,0.333333333333,0,0.370220702518
10000,2777,1,2772.0,47.0,2777.0,15.0,15.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.9375,3,2,3,0.333333333333,1,0.370220702518
10001,2773,2,2772.0,43.0,2777.0,15.0,15.0,1.0,1.0,1.0,0.0,13.0,13.0,0.997351492058,0.9375,3,1,3,0.333333333333,2,0.370220702518
10002,2773,3,2772.0,43.0,2777.0,15.0,15.0,1.0,1.0,1.0,0.0,14.0,14.0,0.997528059254,0.9375,3,1,3,0.333333333333,2,0.370220702518
10003,2773,8,2772.0,43.0,2777.0,15.0,15.0,1.0,1.0,1.0,0.0,15.0,15.0,0.997682555551,0.9375,3,1,3,0.333333333333,2,0.370220702518
10004,2852,13,2797.0,68.0,2798.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
10005,2816,2,2803.0,25.0,2813.0,5.0,5.0,0.0,2.0,1.0,1.0,4.0,0.0,0.192584177762,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
10006,2839,1026,2805.0,157.0,,16.0,16.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.941176470588,3,2,3,0.333333333333,1,0.370220702518
10007,2839,1041,2805.0,157.0,,16.0,16.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.941176470588,3,2,3,0.333333333333,1,0.370220702518
10008,2839,1152,2805.0,157.0,,16.0,16.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.941176470588,3,2,3,0.333333333333,1,0.370220702518
10009,3957,320,2806.0,25.0,2808.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.857142857143,3,3,3,0.333333333333,0,0.370220702518
10010,4024,327,2820.0,118.0,2822.0,5.0,5.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
10011,2828,3,2824.0,35.0,,6.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.857142857143,3,3,3,0.333333333333,0,0.370220702518
10012,2828,472,2824.0,35.0,,6.0,6.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.857142857143,3,2,3,0.333333333333,1,0.370220702518
10013,2828,625,2824.0,35.0,,6.0,6.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.857142857143,3,2,3,0.333333333333,1,0.370220702518
10014,2830,0,2826.0,12.0,2833.0,0.0,0.0,-2.0,2.0,0.0,2.0,2.0,-2.0,-0.345693037064,0.0,3,3,3,0.333333333333,0,0.370220702518
10015,2885,5,2877.0,106.0,2882.0,11.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.916666666667,3,3,3,0.333333333333,0,0.370220702518
10016,2878,516,2877.0,27.0,2882.0,11.0,11.0,1.0,1.0,1.0,0.0,8.0,8.0,0.995880098756,0.916666666667,3,2,3,0.333333333333,1,0.370220702518
10017,2878,732,2877.0,27.0,2882.0,11.0,11.0,1.0,1.0,1.0,0.0,9.0,9.0,0.996292088881,0.916666666667,3,2,3,0.333333333333,1,0.370220702518
10018,2924,5,2905.0,135.0,2906.0,5.0,7.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.625,3,3,3,0.333333333333,0,0.370220702518
10019,2924,14,2905.0,135.0,2906.0,5.0,7.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.625,3,2,3,0.333333333333,1,0.370220702518
10020,2916,1,2913.0,33.0,2919.0,7.0,7.0,2.0,2.0,2.0,0.0,4.0,4.0,0.992584177762,0.875,3,2,3,0.333333333333,1,0.370220702518
10021,2936,0,2931.0,13.0,,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.0,3,3,3,0.333333333333,0,0.370220702518
10022,2948,11,2947.0,79.0,2949.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.8,3,3,3,0.333333333333,0,0.370220702518
10023,2949,11,2947.0,332.0,2949.0,4.0,4.0,1.0,1.0,1.0,0.0,10.0,10.0,0.99662917171,0.8,3,1,3,0.333333333333,2,0.370220702518
10024,2949,28,2947.0,332.0,2949.0,4.0,4.0,1.0,1.0,1.0,0.0,11.0,11.0,0.996910074067,0.8,3,1,3,0.333333333333,2,0.370220702518
10025,2975,272,2957.0,20.0,2959.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.8,3,3,3,0.333333333333,0,0.370220702518
10026,2980,8,2962.0,35.0,2968.0,4.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.571428571429,3,3,3,0.333333333333,0,0.370220702518
10027,2980,9,2962.0,35.0,2968.0,4.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.571428571429,3,3,3,0.333333333333,0,0.370220702518
10028,2980,21,2962.0,35.0,2968.0,4.0,6.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.571428571429,3,2,3,0.333333333333,1,0.370220702518
10029,2973,2,2964.0,165.0,2965.0,12.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.923076923077,3,3,3,0.333333333333,0,0.370220702518
10030,2972,3,2964.0,34.0,2965.0,12.0,12.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.923076923077,3,3,3,0.333333333333,0,0.370220702518
10031,2972,4,2964.0,34.0,2965.0,12.0,12.0,-1.0,1.0,0.0,1.0,3.0,1.0,0.490730222202,0.923076923077,3,3,3,0.333333333333,0,0.370220702518
10032,2972,7,2964.0,34.0,2965.0,12.0,12.0,-1.0,1.0,0.0,1.0,4.0,0.0,0.192584177762,0.923076923077,3,3,3,0.333333333333,0,0.370220702518
10033,2972,8,2964.0,34.0,2965.0,12.0,12.0,-1.0,1.0,0.0,1.0,5.0,-1.0,-0.00617985186532,0.923076923077,3,3,3,0.333333333333,0,0.370220702518
10034,3069,506,3036.0,67.0,,5.0,7.0,-1.0,1.0,0.0,1.0,5.0,3.0,0.660486814801,0.625,3,3,3,0.333333333333,0,0.370220702518
10035,3050,2,3040.0,136.0,3061.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.75,3,2,3,0.333333333333,1,0.370220702518
10036,3091,0,3089.0,98.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.320973629603,0.0,3,3,3,0.333333333333,0,0.370220702518
10037,3096,2,3090.0,21.0,3100.0,1.0,1.0,-1.0,1.0,0.0,1.0,2.0,0.0,0.320973629603,0.5,3,3,3,0.333333333333,0,0.370220702518
10038,3133,1,3129.0,438.0,3130.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.875,3,3,3,0.333333333333,0,0.370220702518
10039,3133,458,3129.0,438.0,3130.0,7.0,7.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.875,3,2,3,0.333333333333,1,0.370220702518
10040,3189,16,3137.0,86.0,3189.0,4.0,4.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.8,3,3,3,0.333333333333,0,0.370220702518
10041,3189,568,3137.0,86.0,3189.0,4.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.320973629603,0.8,3,3,3,0.333333333333,0,0.370220702518
10042,3139,4,3138.0,61.0,3157.0,4.0,4.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.8,3,1,3,0.333333333333,2,0.370220702518
10043,3198,1075,3150.0,9.0,3151.0,7.0,7.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.875,3,3,3,0.333333333333,0,0.370220702518
10044,3172,5,3162.0,203.0,,11.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.916666666667,3,3,3,0.333333333333,0,0.370220702518
10045,3181,126,3178.0,8.0,3179.0,4.0,4.0,-1.0,1.0,0.0,1.0,2.0,-2.0,-0.345693037064,0.8,3,3,3,0.333333333333,0,0.370220702518
10046,3187,0,3185.0,47.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.0,3,3,3,0.333333333333,0,0.370220702518
10047,3205,19,3194.0,42.0,3196.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.875,3,3,3,0.333333333333,0,0.370220702518
10048,3259,201,3195.0,332.0,3197.0,13.0,13.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.928571428571,3,1,3,0.333333333333,2,0.370220702518
10049,3254,7,3253.0,108.0,,5.0,5.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.833333333333,3,1,3,0.333333333333,2,0.370220702518
10050,3254,536,3253.0,108.0,,5.0,5.0,1.0,1.0,1.0,0.0,5.0,5.0,0.993820148135,0.833333333333,3,1,3,0.333333333333,2,0.370220702518
10051,3254,818,3253.0,108.0,,5.0,5.0,1.0,1.0,1.0,0.0,6.0,6.0,0.994702984115,0.833333333333,3,1,3,0.333333333333,2,0.370220702518
10052,3277,2,3268.0,154.0,3277.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.8,3,3,3,0.333333333333,0,0.370220702518
10053,8527,583,3314.0,78.0,3315.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.857142857143,3,3,3,0.333333333333,0,0.370220702518
10054,8527,584,3314.0,78.0,3315.0,6.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.857142857143,3,2,3,0.333333333333,1,0.370220702518
10055,3335,7,3331.0,64.0,3332.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
10056,3335,18,3331.0,64.0,3332.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
10057,3347,2,3339.0,183.0,,8.0,8.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.888888888889,3,1,3,0.333333333333,2,0.370220702518
10058,3341,7,3339.0,79.0,,8.0,8.0,1.0,1.0,1.0,0.0,3.0,3.0,0.990730222202,0.888888888889,3,2,3,0.333333333333,1,0.370220702518
10059,3341,10,3339.0,79.0,,8.0,8.0,1.0,1.0,1.0,0.0,4.0,4.0,0.992584177762,0.888888888889,3,2,3,0.333333333333,1,0.370220702518
10060,10500,678,3349.0,29.0,3351.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.981460444404,0.833333333333,3,3,3,0.333333333333,0,0.370220702518
10061,13313,890,3358.0,12.0,3359.0,6.0,6.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-0.0185395555959,0.857142857143,3,3,3,0.333333333333,0,0.370220702518
10062,13313,891,3358.0,12.0,3359.0,6.0,6.0,-2.0,2.0,0.0,2.0,3.0,-3.0,-0.509269777798,0.857142857143,3,3,3,0.333333333333,0,0.370220702518
10063,3381,7,3380.0,10.0,,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.987640296269,0.5,3,2,3,0.333333333333,1,0.370220702518
